layer,position,p10,p50,p90,mean,std
8,25,0.7825765132904055,3.2179770469665527,8.355774307250977,4.103726343578763,3.4953993037452413
8,26,0.8213111877441407,3.2742509841918945,8.586289978027343,4.187481553488308,3.550665867209168
8,27,0.8704833030700684,3.2541301250457764,8.75179510116577,4.217365151047707,3.615450725463772
8,28,0.7865633010864259,3.3008573055267334,8.927919864654541,4.219101003143522,3.5854460690974603
8,29,0.8848474979400637,3.3056154251098633,8.730118942260738,4.216073279248343,3.6000685856844643
8,30,0.8387285232543945,3.092982053756714,8.508458042144774,4.080059264500936,3.595775816811729
8,31,0.6047658920288087,2.9750685691833496,8.40529441833496,3.967804852657848,3.622284483512416
8,32,0.6211103439331055,3.013294219970703,8.6583740234375,3.9594718648327722,3.514035105070677
8,33,0.6006867408752442,2.9636917114257812,8.289539337158201,3.9209708535008962,3.647733263048878
8,34,0.692165756225586,3.019944667816162,8.484700202941895,4.005379879011048,3.635886626448028
8,35,0.5226081848144531,2.8337669372558594,8.442381477355957,3.8352709662252003,3.6230940153454787
8,36,0.46955604553222663,2.782100200653076,8.240079689025878,3.8231876932912403,3.674360417668313
8,37,0.4689420700073243,2.7066335678100586,8.143624210357665,3.7613657677173613,3.6899582735810212
8,38,0.3702719688415527,2.777369737625122,8.342189598083495,3.7897530712683998,3.636372241159902
8,39,0.2992670059204103,2.842465400695801,8.568935012817382,3.8486163487699296,3.7163023889500675
9,0,15.995220136642457,22.21141505241394,37.91454448699951,25.744560259514383,8.112062260324212
9,1,4.341797924041749,9.084379196166992,14.364904642105103,9.229379121920921,3.8511485303883224
9,2,4.027748775482178,8.202834129333496,12.838746833801268,8.340706446770733,3.5003875771162853
9,3,3.7075207710266116,7.58304762840271,12.646050071716308,7.919309963135877,3.522999990696611
9,4,3.0334344387054446,6.714596271514893,11.607279968261716,7.105526110074069,3.3927007473101733
9,5,3.1643792629241942,6.832883834838867,11.86337652206421,7.206009408631879,3.4260533332312075
9,6,3.180115795135498,6.502500534057617,11.435990691184998,6.979573228542124,3.3131560796652275
9,7,3.143072509765625,6.7586400508880615,11.627999877929687,7.136717068416894,3.4045085168544316
9,8,2.797862434387207,6.277990102767944,11.543394422531128,6.745711802296961,3.447808779150521
9,9,2.69122748374939,6.105414867401123,11.43189673423767,6.677678808071133,3.481483688231199
9,10,2.729686164855957,6.191893577575684,11.215479469299316,6.673207060663651,3.440638794994703
9,11,2.47406964302063,5.9719929695129395,11.119555473327637,6.425879773597957,3.430676723764649
9,12,2.438162708282471,5.749446392059326,10.792940521240235,6.263839401885246,3.4071846753446264
9,13,2.07355318069458,5.372206211090088,10.598549795150756,5.977297524747749,3.4594434630430557
9,14,2.1225147247314453,5.334752559661865,10.325520372390747,5.859221058153651,3.348922407878679
9,15,2.0064274787902834,5.12713885307312,10.215027856826783,5.693672226174838,3.345723696005159
9,16,2.0185405731201174,5.173591136932373,10.350572490692139,5.755474702903173,3.403788492280058
9,17,2.006669521331787,5.039557933807373,10.054792118072507,5.640256704341414,3.310209341936681
9,18,1.7295884132385255,4.808535575866699,9.921080207824707,5.421115292687383,3.3439087207616853
9,19,1.4701069831848146,4.601538181304932,9.820963287353516,5.176331426844829,3.3782244852301337
9,20,1.5896663665771484,4.654945373535156,9.52994418144226,5.213538077517102,3.273332699403061
9,21,1.2620096683502198,4.33367395401001,9.014856719970703,4.8398800568603395,3.2347328206949233
9,22,1.3364509582519535,4.380517959594727,8.99468173980713,4.9105548572560975,3.2389032803497533
9,23,1.3286575317382814,4.133987903594971,9.256410217285156,4.840948177385662,3.2985697071948734
9,24,1.1436697006225587,3.9871487617492676,8.60563688278198,4.575031248476977,3.1821082204227755
9,25,0.9259556770324708,3.8378405570983887,8.770444583892822,4.492201993175679,3.272871501412842
9,26,0.9891945838928223,4.000919342041016,8.90248737335205,4.594692533756088,3.280992304680914
9,27,0.9227938652038581,3.922886371612549,9.075407648086546,4.543757982314047,3.3127305752842298
9,28,1.0313284873962405,3.8680009841918945,8.95210437774658,4.52339417489142,3.2485649191921326
9,29,1.0394977569580077,4.004749298095703,8.880675125122071,4.621221696626809,3.2612254564013727
9,30,0.7918264389038085,3.5853142738342285,8.557545471191402,4.238046647831798,3.2097946942236124
9,31,0.7694590568542481,3.508737564086914,8.361823654174804,4.167079814666779,3.175735538094192
9,32,0.7261535644531251,3.7035226821899414,8.26967144012451,4.26985565919843,3.1944070752314695
9,33,0.7980515480041505,3.4888458251953125,8.390224456787108,4.151638711305956,3.226656466744931
9,34,0.8091296195983887,3.6283986568450928,8.578808546066284,4.285358063741846,3.2947800560363634
9,35,0.6143745422363283,3.446685791015625,8.290187454223632,4.078992946791566,3.1850640614726005
9,36,0.5076869964599611,3.3855087757110596,8.161972665786744,4.028372483857804,3.199254435591408
9,37,0.46112823486328125,3.2263383865356445,8.219860172271728,3.896541041802201,3.169815665322084
9,38,0.4173717498779298,3.3874359130859375,8.576082706451414,4.04599071644764,3.2666662445718373
9,39,0.4156230926513672,3.3907289505004883,8.738963794708251,4.0959311070748505,3.392355653175894
10,0,14.50954704284668,24.99260187149048,35.015341091156,24.74831075694826,7.566320038035589
10,1,4.572105503082276,7.847916543483734,13.360832595825194,8.477676704741187,3.6837824165700046
10,2,3.760217809677124,6.843753814697266,11.39030895233154,7.2782888602548175,3.1059003723594483
10,3,3.3847815036773685,6.471405982971191,11.077238464355469,6.9364931346062155,3.2614684473486237
10,4,2.7256215095520018,5.7665629386901855,10.063965129852294,6.16718555964633,3.09281276701411
10,5,2.726181411743164,5.809836387634277,10.5654052734375,6.316330860588286,3.2684044706710957
10,6,2.702291488647461,5.695966720581055,9.998934650421143,6.130693454113271,3.052835120520158
10,7,2.6610286712646487,5.890847444534302,10.422956705093384,6.319346255097124,3.246825601817667
10,8,2.315185356140137,5.567879676818848,10.066060781478882,5.9483822055161,3.2550443867523664
10,9,2.3928986549377442,5.447262287139893,10.262140464782714,5.995176899962955,3.323723209504198
10,10,2.278903865814209,5.45945930480957,10.17798137664795,5.912867799376448,3.2315878207359026
10,11,2.2138492584228517,5.281968355178833,9.894274187088012,5.777574610660214,3.225877010600944
10,12,2.1698825836181648,5.155149221420288,9.521945810317991,5.593020498239332,3.0949566722261888
10,13,1.6890064239501956,4.795567274093628,9.266287708282471,5.220701064252191,3.133184705159979
10,14,1.7493545532226562,4.757800579071045,8.981303167343139,5.16138676866889,3.045957402862496
10,15,1.7147918701171876,4.6092705726623535,9.033698558807371,5.069197149955564,3.0332567838638385
10,16,1.7483502864837648,4.730146884918213,9.075513362884521,5.180560239607261,3.0940414102616103
10,17,1.6798469543457033,4.680652618408203,9.136430358886718,5.11358532971806,3.038505642142935
10,18,1.5034943103790286,4.42958664894104,8.775453090667725,4.897989672621091,3.0423674154689415
10,19,1.277990245819092,4.327343940734863,8.370732021331786,4.670877802454763,2.9377826706528403
10,20,1.4899372100830082,4.319504737854004,8.545118045806884,4.770522003869216,2.95650246351521
10,21,1.4062467575073243,4.073182106018066,8.281362748146055,4.579107163225611,2.9498549279100152
10,22,1.348372507095337,4.122125625610352,8.185137379169463,4.562040299110943,2.943621052052475
10,23,1.140618371963501,3.972590923309326,8.492487478256225,4.53664206067721,3.0872370097221427
10,24,1.0873888969421388,3.9325995445251465,7.8711577415466305,4.322914202527867,2.8833976022570558
10,25,0.9663797378540039,3.7563533782958984,7.9518291473388665,4.22312128783928,2.903948104528525
10,26,0.951500415802002,3.8566980361938477,8.283255767822265,4.37249655375878,2.9814471608039326
10,27,0.9937610626220703,3.8413891792297363,8.354123449325561,4.3691734717227515,3.023541441721245
10,28,0.9808510780334473,3.850085735321045,8.070594835281371,4.303053594223327,2.974960709144357
10,29,1.0492311477661134,3.946624755859375,8.242068767547606,4.415284892436531,3.000395768460901
10,30,0.8257530212402345,3.605677843093872,7.939210605621338,4.103255847435858,2.909449308372581
10,31,0.7776894569396973,3.561723470687866,7.7922097682952876,4.032629885706637,2.9255969539177813
10,32,0.7367734909057617,3.687460422515869,7.747446203231811,4.100932240244001,2.8800063515794894
10,33,0.8255862236022953,3.575047492980957,7.690921211242676,4.042958732677831,2.9133138895399258
10,34,0.8354788780212403,3.6324450969696045,7.905127429962157,4.137066457801395,2.987732551968416
10,35,0.6626739501953126,3.4867606163024902,7.715059375762939,3.9469197616312237,2.9183154558867255
10,36,0.708198356628418,3.530578136444092,7.636502170562743,3.986786202672455,2.8943143070552275
10,37,0.6643160820007324,3.365417718887329,7.597636795043945,3.881386735273732,2.8885466480639725
10,38,0.6089462280273438,3.444733142852783,7.825017833709716,3.9439882231586507,2.921423461719976
10,39,0.3771433830261233,3.4526591300964355,7.850124549865722,3.901141869955593,3.0468235128118124
11,0,18.18116331100464,26.2388334274292,35.41800155639648,26.65477103749911,6.3520457535208505
11,1,5.440540361404419,10.208479285240173,15.55966022014618,10.410551618394546,4.000482273434673
11,2,4.668277215957642,8.95902693271637,14.12537236213684,9.23870225502592,3.75627470475592
11,3,3.9196673393249513,8.048714637756348,13.541120576858521,8.485572673769978,3.791724432173778
11,4,3.471513271331787,7.477007269859314,12.963855308294296,7.912998111777836,3.7359392426137856
11,5,3.0506235122680665,7.418558359146118,12.935015076398848,7.7773128074849955,3.8779645026517815
11,6,3.4065335273742674,7.3299641609191895,12.968397903442384,7.81593853795487,3.75458732993269
11,7,3.3090742588043214,7.394103050231934,13.258904218673706,7.875631797896801,3.867520147655472
11,8,3.025459671020508,7.270714044570923,12.961347246170043,7.711061996829748,3.909160776822786
11,9,2.947446441650391,7.1752846240997314,12.879369902610778,7.584041197539126,3.932300560916811
11,10,2.998418426513672,6.986638307571411,12.572008180618287,7.474968936517123,3.787449733620816
11,11,2.9342177867889405,6.823896884918213,12.378628051280975,7.3201958918012675,3.8161957654170977
11,12,2.725112533569336,6.594202756881714,12.1187166929245,7.109987808681197,3.7357750441795465
11,13,2.298016452789307,6.1790618896484375,11.683346223831176,6.683251624744799,3.749815560509995
11,14,2.4421143531799316,6.14162802696228,11.400414133071898,6.614045447838079,3.639136460451611
11,15,2.1342774391174317,5.980773687362671,11.186264705657958,6.4275710216077115,3.617412321850434
11,16,2.2652363777160645,6.0227179527282715,11.50557017326355,6.559449767775368,3.7353264153936743
11,17,2.2360871315002444,6.071383476257324,11.78495478630066,6.610626725743836,3.7812365787605158
11,18,2.0717035293579102,5.826704502105713,11.280808448791504,6.326040929815111,3.678570059517339
11,19,1.7519311904907227,5.540046215057373,10.909012126922606,6.053391339086617,3.674126475265864
11,20,1.9848094940185548,5.705428123474121,11.066325974464416,6.201622750759125,3.6525946166271868
11,21,1.8483625411987306,5.420779705047607,10.911543941497802,5.97700730826447,3.6328888526521834
11,22,1.7280266761779786,5.373118877410889,10.690921545028685,5.846622896710307,3.571633753209781
11,23,1.5856521606445313,5.342666864395142,10.838323783874511,5.872695844066847,3.679482848409279
11,24,1.4216396331787113,5.031377792358398,10.386066341400147,5.557964254389,3.549497804872744
11,25,1.145079898834229,4.916458368301392,10.35691180229187,5.467241873373795,3.647823626703484
11,26,1.327287578582764,4.959805965423584,10.531604862213133,5.555489475903321,3.6909513235130103
11,27,1.2877775192260743,5.14290189743042,10.796835613250732,5.696729575209578,3.7899477954084366
11,28,1.1861935615539552,5.063504695892334,10.547171592712402,5.560605128330903,3.7194431463573463
11,29,1.385500431060791,5.247925758361816,10.685988187789917,5.748774871932756,3.7173776005861767
11,30,1.3865868568420412,5.029709815979004,10.298222255706786,5.534049655842181,3.6009961031649644
11,31,1.0929190635681156,4.847326278686523,10.042715930938721,5.311045510777945,3.5513574802184165
11,32,1.0280737876892094,4.870310544967651,9.836386394500732,5.331836292672281,3.5814665456438743
11,33,1.0062132835388184,4.832398414611816,9.978700590133666,5.314860321852482,3.5763563675130974
11,34,1.1588833808898926,4.955897808074951,10.297882056236267,5.4902549438390675,3.6804517639535907
11,35,1.0597203254699707,4.816440105438232,10.332522916793822,5.359435044805416,3.6164879489930457
11,36,1.0519484519958497,4.802135705947876,10.001215648651122,5.275070762032022,3.598490387741552
11,37,0.7991959571838383,4.630615234375,9.868860268592833,5.1302243467637645,3.6475577270326847
11,38,0.7771821022033693,4.609545469284058,10.197925996780395,5.158673738048722,3.6851413501871937
11,39,0.6116701126098634,4.674967288970947,10.370818376541138,5.175124197845192,3.7228698997851066
12,0,5.671890115737916,18.56101942062378,22.291087245941164,16.0453822248843,6.634081184935739
12,1,4.731629461050034,7.7181671261787415,11.207346320152283,7.8569024923524,2.443876801379742
12,2,4.345623689889908,6.99603733420372,10.447262513637542,7.2122557225750965,2.3250241362550876
12,3,3.4972444912418723,6.142391324043274,9.530052840709686,6.326649549952708,2.3592504215987518
12,4,3.1759212970733643,5.817486688494682,9.255683565139769,6.0033705150605075,2.3445082188040662
12,5,2.835896185040474,5.471345126628876,8.970151877403259,5.709190369540722,2.4119680106493195
12,6,2.878584384918213,5.416227459907532,8.939491653442381,5.7147575655579566,2.3574772131639556
12,7,2.902846270799637,5.395179629325867,9.052117443084716,5.682604815757109,2.4599229148018313
12,8,2.693068501353264,5.344543218612671,9.017075514793396,5.622575252484013,2.4569351367573202
12,9,2.519056534767151,5.119184076786041,8.99052803516388,5.463316583091962,2.5342659034781643
12,10,2.374256730079651,4.967313766479492,8.71935132741928,5.263136404794899,2.4538485190712462
12,11,2.351038694381714,4.920740365982056,8.771784111857414,5.243309863220331,2.5037863703257877
12,12,2.1263556718826293,4.619202017784119,8.356908333301543,4.962461617471676,2.4438890877153034
12,13,1.8661344051361084,4.395612359046936,7.922656774520874,4.685826051461821,2.376623274869691
12,14,1.925512969493866,4.292807102203369,7.824609804153442,4.599571165573628,2.3096905075769274
12,15,1.6847156524658204,4.151198863983154,7.468704700469971,4.406850863046388,2.311754183815866
12,16,1.755673360824585,4.203342437744141,7.751676088571548,4.51219848754971,2.355619321435217
12,17,1.7154512405395508,4.216408610343933,7.859750956296921,4.545550558530311,2.4219147518889015
12,18,1.5025414943695068,3.9718528389930725,7.60070708990097,4.2897880361982,2.3900141409404743
12,19,1.3699645042419435,3.7278395891189575,7.272326207160949,4.046071960753761,2.311173177990909
12,20,1.3452918052673342,3.730104684829712,7.413172054290771,4.09222744879468,2.375304585444423
12,21,1.3660453319549561,3.5868849754333496,7.114869332313537,3.9371621492435223,2.2768850249812997
12,22,1.227142333984375,3.456483840942383,7.133516708016395,3.8392607768017073,2.3173879308352103
12,23,1.1640468358993532,3.423257827758789,7.123683106899261,3.817214470150001,2.348034801189857
12,24,1.050374984741211,3.249286651611328,6.751114308834075,3.5975497998286867,2.2563839290597176
12,25,0.8569912612438202,3.199814796447754,6.919919228553772,3.598680607073216,2.390219831038638
12,26,0.7923723220825197,3.185673177242279,6.972247648239136,3.594971395852109,2.4205081315657555
12,27,0.7874876022338867,3.233194351196289,7.111726522445679,3.6450791977355,2.4491325931700167
12,28,0.854708480834961,3.2430353313684464,6.864214873313903,3.5911100032293084,2.388318624476305
12,29,0.8834497928619387,3.23562753200531,6.923605370521545,3.6261241224775507,2.400768656553609
12,30,0.9432376861572266,3.2112102806568146,6.724644780158997,3.575068951503684,2.2979546744946004
12,31,0.6430420875549316,2.999153971672058,6.529682350158692,3.3825223091987167,2.361646524650938
12,32,0.6435721397399903,2.9915738105773926,6.640786790847778,3.365020792193504,2.3218146612667616
12,33,0.5295456409454345,2.9139211177825928,6.53557071685791,3.292552007758123,2.3373382492291017
12,34,0.6645204901695253,3.1094489097595215,6.587600827217101,3.441076789215828,2.3449139824268683
12,35,0.6707934379577638,2.9727632999420166,6.712816953659056,3.3607534302103645,2.349054028197766
12,36,0.5490817546844483,2.906571865081787,6.598461031913757,3.3007757287342487,2.3664551285311837
12,37,0.37605266571044926,2.810306191444397,6.548581397533416,3.192864589623641,2.3876297523042815
12,38,0.4144632816314699,2.728658437728882,6.43035340309143,3.165169942874927,2.3510598408288614
12,39,0.1896073818206787,2.7899293899536133,6.632077836990351,3.1925816541718732,2.460986878289847
